Date,RSI,Data,Valor
2022-02-16 00:00:00-03:00,56.09397594613269,2022-02-16 00:00:00-03:00,22.350000381469727
2022-03-25 00:00:00-03:00,63.430124654422826,2022-03-25 00:00:00-03:00,20.969999313354492
2022-03-28 00:00:00-03:00,63.660958723875424,2022-03-28 00:00:00-03:00,21.110000610351562
2022-03-29 00:00:00-03:00,59.33400812288022,2022-03-29 00:00:00-03:00,21.190000534057617
2022-03-30 00:00:00-03:00,64.48780152855849,2022-03-30 00:00:00-03:00,21.920000076293945
2022-03-31 00:00:00-03:00,64.17475870186213,2022-03-31 00:00:00-03:00,20.940000534057617
2022-04-01 00:00:00-03:00,68.61511015027064,2022-04-01 00:00:00-03:00,21.959999084472656
2022-04-04 00:00:00-03:00,66.69785215349361,2022-04-04 00:00:00-03:00,21.889999389648438
2022-04-05 00:00:00-03:00,73.42947147756144,2022-04-05 00:00:00-03:00,20.950000762939453
2022-04-06 00:00:00-03:00,73.65702571955879,2022-04-06 00:00:00-03:00,20.389999389648438
2022-04-07 00:00:00-03:00,69.128332261123,2022-04-07 00:00:00-03:00,20.729999542236328
2022-04-08 00:00:00-03:00,65.96980849858156,2022-04-08 00:00:00-03:00,20.350000381469727
2022-04-11 00:00:00-03:00,56.94443984531928,2022-04-11 00:00:00-03:00,19.559999465942383
2022-05-19 00:00:00-03:00,62.48311765197975,2022-05-19 00:00:00-03:00,17.969999313354492
2022-05-20 00:00:00-03:00,63.33789122660122,2022-05-20 00:00:00-03:00,17.729999542236328
2022-05-23 00:00:00-03:00,64.3616957192829,2022-05-23 00:00:00-03:00,17.959999084472656
2022-05-24 00:00:00-03:00,58.227850138705314,2022-05-24 00:00:00-03:00,17.670000076293945
2022-05-25 00:00:00-03:00,67.09886512740209,2022-05-25 00:00:00-03:00,17.670000076293945
2022-05-26 00:00:00-03:00,74.0196123499618,2022-05-26 00:00:00-03:00,18.059999465942383
2022-05-27 00:00:00-03:00,70.67083050032954,2022-05-27 00:00:00-03:00,17.25
2022-05-30 00:00:00-03:00,63.210237047769894,2022-05-30 00:00:00-03:00,16.540000915527344
2022-05-31 00:00:00-03:00,63.84505755707134,2022-05-31 00:00:00-03:00,16.18000030517578
2022-06-01 00:00:00-03:00,60.50157901903956,2022-06-01 00:00:00-03:00,16.450000762939453
2022-07-07 00:00:00-03:00,64.76923135610727,2022-07-07 00:00:00-03:00,15.25
2022-07-08 00:00:00-03:00,59.72434575821566,2022-07-08 00:00:00-03:00,14.90999984741211
2022-07-11 00:00:00-03:00,58.2959620799681,2022-07-11 00:00:00-03:00,14.279999732971191
2022-07-12 00:00:00-03:00,56.20094172720452,2022-07-12 00:00:00-03:00,14.380000114440918
2022-07-18 00:00:00-03:00,58.84194095248926,2022-07-18 00:00:00-03:00,14.710000038146973
2022-07-20 00:00:00-03:00,59.186748523707934,2022-07-20 00:00:00-03:00,14.289999961853027
2022-07-21 00:00:00-03:00,58.222226743344905,2022-07-21 00:00:00-03:00,14.09000015258789
2022-07-22 00:00:00-03:00,61.59874055219827,2022-07-22 00:00:00-03:00,13.899999618530273
2022-07-25 00:00:00-03:00,57.09923773043606,2022-07-25 00:00:00-03:00,13.539999961853027
2022-08-08 00:00:00-03:00,61.40651750524031,2022-08-08 00:00:00-03:00,15.449999809265137
2022-08-09 00:00:00-03:00,56.2706295037903,2022-08-09 00:00:00-03:00,15.050000190734863
2022-08-10 00:00:00-03:00,64.5953788691683,2022-08-10 00:00:00-03:00,16.110000610351562
2022-08-11 00:00:00-03:00,60.48714559354093,2022-08-11 00:00:00-03:00,15.449999809265137
2022-08-12 00:00:00-03:00,64.09537116249804,2022-08-12 00:00:00-03:00,15.550000190734863
2022-08-15 00:00:00-03:00,71.8248146321755,2022-08-15 00:00:00-03:00,15.899999618530273
2022-09-12 00:00:00-03:00,56.39343421646724,2022-09-12 00:00:00-03:00,12.529999732971191
2022-09-22 00:00:00-03:00,57.699113251767464,2022-09-22 00:00:00-03:00,13.489999771118164
2022-09-23 00:00:00-03:00,60.695654712236696,2022-09-23 00:00:00-03:00,13.720000267028809
2022-09-26 00:00:00-03:00,56.19968063433307,2022-09-26 00:00:00-03:00,13.220000267028809
2022-09-27 00:00:00-03:00,55.92948375055555,2022-09-27 00:00:00-03:00,12.739999771118164
2022-09-28 00:00:00-03:00,63.479410961223714,2022-09-28 00:00:00-03:00,14.1899995803833
2022-09-29 00:00:00-03:00,57.61154671689518,2022-09-29 00:00:00-03:00,13.710000038146973
2022-09-30 00:00:00-03:00,61.51079161370381,2022-09-30 00:00:00-03:00,14.449999809265137
2022-10-03 00:00:00-03:00,64.85461711000266,2022-10-03 00:00:00-03:00,14.220000267028809
2022-10-04 00:00:00-03:00,69.55445468595198,2022-10-04 00:00:00-03:00,14.710000038146973
2022-10-05 00:00:00-03:00,68.62027073872035,2022-10-05 00:00:00-03:00,14.460000038146973
2022-10-06 00:00:00-03:00,76.57005262140085,2022-10-06 00:00:00-03:00,15.180000305175781
2022-10-07 00:00:00-03:00,69.25286879894175,2022-10-07 00:00:00-03:00,14.979999542236328
2022-10-10 00:00:00-03:00,65.0887587320814,2022-10-10 00:00:00-03:00,14.760000228881836
2022-10-11 00:00:00-03:00,62.787354333442636,2022-10-11 00:00:00-03:00,14.529999732971191
2022-10-13 00:00:00-03:00,55.932207125725434,2022-10-13 00:00:00-03:00,14.260000228881836
2022-10-31 00:00:00-03:00,59.370715967923154,2022-10-31 00:00:00-03:00,16.1299991607666
2022-11-01 00:00:00-03:00,62.922870225871044,2022-11-01 00:00:00-03:00,16.440000534057617
2022-11-03 00:00:00-03:00,62.082767686321006,2022-11-03 00:00:00-03:00,16.06999969482422
2022-11-04 00:00:00-03:00,74.24697477892077,2022-11-04 00:00:00-03:00,16.350000381469727
2022-11-07 00:00:00-03:00,60.19535524756976,2022-11-07 00:00:00-03:00,14.609999656677246
2022-11-09 00:00:00-03:00,57.070703725890986,2022-11-09 00:00:00-03:00,13.720000267028809
