Date,RSI,Data,Valor
2022-04-06 00:00:00-03:00,70.01934649859365,2022-04-06 00:00:00-03:00,34.939998626708984
2022-04-07 00:00:00-03:00,76.62141962032527,2022-04-07 00:00:00-03:00,36.689998626708984
2022-04-08 00:00:00-03:00,73.81757235683926,2022-04-08 00:00:00-03:00,37.09000015258789
2022-04-11 00:00:00-03:00,70.59773669462264,2022-04-11 00:00:00-03:00,36.599998474121094
2022-04-12 00:00:00-03:00,69.1525355785314,2022-04-12 00:00:00-03:00,36.63999938964844
2022-04-13 00:00:00-03:00,70.69243215550699,2022-04-13 00:00:00-03:00,37.540000915527344
2022-05-12 00:00:00-03:00,69.3606997694155,2022-05-12 00:00:00-03:00,36.58000183105469
2022-05-13 00:00:00-03:00,71.51666496549602,2022-05-13 00:00:00-03:00,36.630001068115234
2022-05-16 00:00:00-03:00,75.13752219995233,2022-05-16 00:00:00-03:00,37.65999984741211
2022-05-17 00:00:00-03:00,74.94457691100757,2022-05-17 00:00:00-03:00,37.689998626708984
2022-05-18 00:00:00-03:00,67.70509953672985,2022-05-18 00:00:00-03:00,36.84000015258789
2022-05-19 00:00:00-03:00,68.6807865578165,2022-05-19 00:00:00-03:00,37.150001525878906
2022-05-20 00:00:00-03:00,74.51776972151146,2022-05-20 00:00:00-03:00,37.66999816894531
2022-05-23 00:00:00-03:00,77.22323878281351,2022-05-23 00:00:00-03:00,39.060001373291016
2022-07-25 00:00:00-03:00,68.40730777936227,2022-07-25 00:00:00-03:00,33.310001373291016
2022-07-26 00:00:00-03:00,74.47914894568159,2022-07-26 00:00:00-03:00,33.790000915527344
2022-07-27 00:00:00-03:00,72.03991770924569,2022-07-27 00:00:00-03:00,34.0099983215332
2022-07-28 00:00:00-03:00,73.69125241810696,2022-07-28 00:00:00-03:00,34.72999954223633
2022-07-29 00:00:00-03:00,79.91716660506289,2022-07-29 00:00:00-03:00,36.959999084472656
2022-08-01 00:00:00-03:00,81.17770227718523,2022-08-01 00:00:00-03:00,36.5
2022-08-02 00:00:00-03:00,80.95744015999,2022-08-02 00:00:00-03:00,36.52000045776367
2022-08-03 00:00:00-03:00,88.28306113051774,2022-08-03 00:00:00-03:00,36.31999969482422
2022-08-04 00:00:00-03:00,88.24214218070514,2022-08-04 00:00:00-03:00,36.880001068115234
2022-08-05 00:00:00-03:00,87.71289441736309,2022-08-05 00:00:00-03:00,37.52000045776367
2022-08-08 00:00:00-03:00,89.56611572283472,2022-08-08 00:00:00-03:00,39.33000183105469
2022-08-09 00:00:00-03:00,89.82879766523587,2022-08-09 00:00:00-03:00,39.849998474121094
2022-08-10 00:00:00-03:00,91.76955297779979,2022-08-10 00:00:00-03:00,39.709999084472656
2022-08-11 00:00:00-03:00,84.69891749933535,2022-08-11 00:00:00-03:00,38.959999084472656
2022-10-14 00:00:00-03:00,70.77224718950289,2022-10-14 00:00:00-03:00,37.150001525878906
2022-10-17 00:00:00-03:00,72.0398125521437,2022-10-17 00:00:00-03:00,36.90999984741211
2022-10-18 00:00:00-03:00,73.21260123132198,2022-10-18 00:00:00-03:00,37.7400016784668
2022-10-19 00:00:00-03:00,77.87307980964457,2022-10-19 00:00:00-03:00,39.13999938964844
2022-10-20 00:00:00-03:00,79.65300685773252,2022-10-20 00:00:00-03:00,40.189998626708984
2022-10-21 00:00:00-03:00,81.08505239477208,2022-10-21 00:00:00-03:00,41.560001373291016
